"","ID","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"120",120,9.3,14.1,18,21.6,23.7,25.6,25.5,26.1,25.2,22.6,14.7,11.3
"121",121,9.1,14,18,21.5,23.7,25.5,25.4,26,25.2,22.6,14.5,11.2
"122",122,9.3,14,18,21.7,23.6,25.6,25.5,26.1,25.3,22.6,14.6,11.4
"123",123,9.6,14.2,18.3,21.9,23.6,25.6,25.4,26.2,25.4,22.7,14.6,11.5
"124",124,9,13.8,17.5,21.9,24,26,25.5,26.4,25.5,22.3,14.5,11.3
"125",125,9.7,14.1,18.3,21.4,23.5,25.6,25.5,26.1,25.4,22.8,14.6,11.5
"126",126,9.7,14.5,18.5,22.4,24.4,26.3,25.7,26.3,25.5,22.8,14.9,11.5
"127",127,10.8,15.4,19.2,23.8,26.8,28.2,25.9,26.2,25.4,21.5,14.3,11.7
"128",128,10.5,14.9,19.5,22.9,24.9,26.5,25.8,26.4,25.9,23.1,15.3,12
"129",129,9.6,14.5,19.1,23.9,26.7,28.3,26.5,27,25.8,21.3,14.1,10.3
"130",130,9.6,14.6,18.5,23.1,24.6,26.5,25.9,26.5,25.7,22.8,15,11.5
"131",131,9,14,17.9,21.2,23.8,25.5,25.3,26,25.2,22.6,14.4,11.2
"132",132,10,14.6,18.7,22.9,25.4,26.6,25.9,26.2,25.6,23,15,11.7
"133",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",134,9.5,14.3,18.4,22,23.6,25.7,25.5,26.2,25.4,22.7,14.8,11.5
"135",135,9.7,14.3,18.3,21.9,24,26.1,25.7,26.3,25.5,22.8,14.8,11.5
"136",136,9.1,14,17.9,21.9,23.7,25.7,25.6,26.3,25.4,22.6,14.7,11.4
"137",137,10,15.1,19.4,25.6,27.3,28,26,26.9,26,22.4,15.1,11.5
"138",138,9.9,14.9,19.2,25,27.4,28.2,26,26.8,25.8,22,14.5,11.2
"139",139,10.8,15.4,19.2,23.8,26.8,28.2,25.9,26.2,25.4,21.5,14.3,11.7
"140",140,9.5,14.3,18.3,22,23.8,25.7,25.5,26.2,25.4,22.7,14.9,11.4
"141",141,9.4,14,18,22.6,25,26.9,25.8,26.5,25.6,21.9,14.3,10.9
"142",142,10.1,14.6,18.7,22.8,25.4,26.9,26,26.3,25.7,23,15,11.7
"143",143,9.3,14.1,18,21.6,23.7,25.6,25.5,26.1,25.2,22.6,14.7,11.3
"144",144,9.8,14.8,19.1,25,26.9,28.2,26,26.8,26.1,22.2,15,11.4
"145",145,9.3,14.1,18,21.6,23.7,25.6,25.5,26.1,25.2,22.6,14.7,11.3
"146",146,9.5,14.3,18.4,22,23.6,25.7,25.5,26.2,25.4,22.7,14.8,11.5
"147",147,9.1,14,18,21.4,23.7,25.5,25.3,26,25.2,22.6,14.4,11.2
"148",148,9.4,14,18,22.4,24.5,26.6,25.8,26.5,25.6,22,14.3,10.9
"149",149,9.1,13.9,17.9,21.2,23.6,25.5,25.3,26,25.2,22.6,14.4,11.2
"150",150,10.3,14.8,19.6,23.8,25.9,27.2,26,26.2,25.7,23,15.1,11.7
"151",151,9.7,14.5,18.5,22.4,24.4,26.3,25.7,26.3,25.5,22.8,14.9,11.5
"152",152,9.5,14.3,18.4,22,23.6,25.7,25.5,26.2,25.4,22.7,14.8,11.5
"153",153,9.2,14.1,18,21.3,23.6,25.6,25.4,26.1,25.2,22.6,14.5,11.2
"154",154,10,14.5,18.7,22.4,25.3,26.6,25.9,26.3,25.6,22.9,14.9,11.6
"155",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,9,13.8,17.5,21.9,24,26,25.5,26.4,25.5,22.3,14.5,11.3
"157",157,9.1,14,17.9,21.9,23.7,25.7,25.6,26.3,25.4,22.6,14.7,11.4
"158",158,9.8,14.8,19.1,24.3,26.8,28.2,26.1,26.7,25.9,21.9,14.6,11
"159",159,9.7,13.5,17.5,22,24.6,26.5,25.8,26.2,25,22.1,14.7,11
"160",160,9.4,14.1,18,21.8,23.6,25.6,25.4,26.1,25.4,22.7,14.7,11.4
"161",161,9.8,14.9,19.1,25,27,28.2,26.1,26.8,26.1,22.2,15.2,11.4
"162",162,9.4,14.1,18.3,21.5,23.6,25.5,25.3,26,25.3,22.7,14.6,11.3
"163",163,9.7,14.3,18.3,21.9,24,26.1,25.7,26.3,25.5,22.8,14.8,11.5
"164",164,9.3,13.6,17.3,21.4,24.2,26.2,25.5,26.2,25.3,21.8,14.4,10.9
"165",165,9.5,14.3,18.4,22,23.6,25.7,25.5,26.2,25.4,22.7,14.8,11.5
"166",166,9.5,14.2,18.3,21.9,23.6,25.6,25.5,26.2,25.3,22.6,14.6,11.4
"167",167,9.7,14.2,18.4,21.2,23.7,25.8,25.7,26.2,25.5,22.8,14.8,11.5
"168",168,10.8,15.4,19.2,23.8,26.8,28.2,25.9,26.2,25.4,21.5,14.3,11.7
"169",169,10.3,14.8,19.6,23.8,25.9,27.2,26,26.2,25.7,23,15.1,11.7
"170",170,9.3,14.1,18.1,21.6,23.6,25.6,25.4,26.1,25.3,22.6,14.6,11.3
"171",171,9.1,13.9,17.9,21.2,23.6,25.5,25.3,26,25.2,22.6,14.4,11.2
"172",172,9.7,14.5,18.5,22.4,24.4,26.3,25.7,26.3,25.5,22.8,14.9,11.5
"173",173,9.8,13.6,17.5,21.8,24.4,26.5,25.8,26.1,25,22.1,14.7,11.1
"174",174,10.5,15.4,19.7,25,27.2,28.4,25.9,26.5,25.6,21.8,14.3,11.3
"175",175,9.7,14.5,18.5,22.4,24.4,26.3,25.7,26.3,25.5,22.8,14.9,11.5
"176",176,9.4,14.1,18.3,21.5,23.6,25.5,25.3,26,25.3,22.7,14.6,11.3
"177",177,9.4,14.2,18.2,21.5,23.6,25.5,25.4,26,25.4,22.7,14.7,11.3
"178",178,9,14,17.9,21.2,23.8,25.5,25.3,26,25.2,22.6,14.4,11.2
"179",179,9.2,14.1,18,22.6,24.2,26.3,25.7,26.5,25.7,22.3,14.7,11.4
"180",180,9.1,14,18,21.5,23.7,25.5,25.4,26,25.2,22.6,14.5,11.2
"181",181,9.6,14.1,18.2,21.4,23.5,25.7,25.7,26.2,25.4,22.8,14.8,11.4
"182",182,10,14.8,19.4,24.7,26.9,28.4,26.1,26.6,25.4,21.4,14.2,11
"183",183,9.7,14.3,18.3,21.9,24,26.1,25.7,26.3,25.5,22.8,14.8,11.5
"184",184,9.4,14.4,18.2,22.8,24.2,26.1,25.6,26.6,25.6,22.5,14.8,11.5
"185",185,10.1,14.6,18.8,23,25.7,27,26,26.3,25.7,23,15,11.7
"186",186,9.5,13.8,17.7,22.2,24.5,26.4,25.7,26.3,25.3,22,14.6,11.2
"187",187,9.5,13.8,17.8,21.3,23.7,25.2,24.9,25.3,24.8,22.4,14.2,11.4
"188",188,10.5,15,18.9,21.8,23.8,26.1,25.8,26.2,25.9,23.2,15.3,12.1
"189",189,10.4,15.8,19.6,24.3,26.5,27.6,25.4,26.4,25.4,21.8,15.2,11.4
"190",190,10.5,15,18.9,21.8,23.8,26.1,25.8,26.2,25.9,23.2,15.3,12.1
"191",191,9.6,14,18.3,22.4,24.7,26.8,25.9,26.6,25.6,21.7,14.2,10.7
"192",192,9.7,14.5,18.6,23.6,25.5,27.2,25.9,26.7,26,22.2,14.7,11.3
"193",193,9.6,13.8,17.8,22.3,24.8,26.6,25.8,26.4,25.3,22,14.5,11.2
"194",194,9.6,13.9,18.3,22.7,25.9,27.6,25.9,26.6,25.6,21.6,14,10.6
"195",195,9.7,14.4,18.6,23.7,25.9,27.1,25.9,26.6,25.8,21.9,14.4,10.9
"196",196,9.7,13.9,17.9,22.4,24.7,26.5,25.9,26.4,25.3,22,14.7,11.3
"197",197,9.5,13.9,17.9,22.7,25.2,27.1,25.8,26.4,25.5,21.9,14.4,10.9
"198",198,10.3,14.8,19.4,23.8,26.2,27.2,26,26.4,25.9,23.1,15.2,11.7
"199",199,8.7,13.3,16.9,21.3,23.8,25.4,25,25.8,25,22.2,14,10.9
"200",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,9.7,14.6,19.2,23.9,26.9,28.4,26.4,26.9,25.9,21.6,14.3,10.5
"202",202,9.7,13.3,17.4,21.9,24.6,26.5,25.8,26.1,24.9,22.1,14.7,10.9
"203",203,9.5,13.8,18,22.6,25.4,27.4,25.8,26.4,25.5,21.8,14.4,10.9
"204",204,10,13.5,17.4,21.7,24.5,26.6,25.7,26,24.8,22.1,14.9,11
"205",205,9.7,13.8,18.3,22.6,25.3,27.2,25.8,26.7,25.5,21.5,14,10.6
"206",206,9.5,13.8,17.6,22.2,24.5,26.5,25.7,26.3,25.4,22,14.5,11.1
"207",207,10.2,15.4,19.7,25.4,27,27.8,25.8,26.8,25.8,22.3,15,11.4
"208",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,10.1,15,19.4,25,27.3,28.3,26,26.7,25.5,21.7,14.3,11.1
"210",210,9.7,14.6,18.8,24,25.3,27.3,25.8,26.6,26,22.2,14.9,11.3
"211",211,9.8,14.8,19.3,24.4,27.2,28.4,26.3,26.8,25.8,21.7,14.2,10.7
"212",212,10,14.8,19.4,24.5,26.9,28.4,26.2,26.6,25.4,21.4,14.1,11
"213",213,9.2,12.8,16.6,21.4,24.4,26.3,25.6,25.8,24.5,22.3,14.6,10.5
"214",214,10,15,19.4,23.9,26.8,28.5,26.4,26.8,25.7,21.5,14.2,10.8
"215",215,9.8,14.8,19.1,24.9,26.2,27.9,26,26.8,26.1,22.3,15.3,11.4
"216",216,9.4,13.1,17,22,24.8,26.6,25.8,26.1,24.9,22.1,14.6,10.8
"217",217,9.5,13.2,17.2,21.9,24.6,26.5,25.9,26,24.8,22.2,14.6,10.9
"218",218,9.5,13.8,17.9,22.5,25.1,26.9,25.8,26.5,25.4,21.8,14.4,11.1
"219",219,9.4,13.8,17.7,22.1,24.6,26.4,25.7,26.3,25.3,21.9,14.4,11
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,9.4,13.8,17.8,22.5,24.8,26.5,25.7,26.4,25.4,21.9,14.4,10.9
"222",222,9.7,13.9,17.9,22.5,24.7,26.5,25.9,26.4,25.4,21.9,14.8,11.3
"223",223,10.2,14.6,18.7,22,24.8,26.6,25.9,26.3,25.7,23,15,11.8
"224",224,9.5,13.8,17.7,22.3,24.7,26.5,25.7,26.3,25.3,22,14.4,11.1
"225",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,9.6,13.8,17.8,22.4,25,26.6,25.8,26.4,25.4,22,14.6,11.2
"227",227,9.9,14.8,19.3,24.3,27.1,28.5,26.3,26.7,25.7,21.5,14.1,10.7
"228",228,9.4,13.1,17,22,24.8,26.6,25.8,26.1,24.9,22.1,14.6,10.8
"229",229,9.6,14.1,18.5,23.1,26.2,27.7,25.9,26.6,25.7,21.7,14.1,10.5
"230",230,9.7,14.4,18.6,23.7,25.9,27.1,25.9,26.6,25.8,21.9,14.4,10.9
"231",231,9.5,14,18.1,22.9,25.4,27.1,25.8,26.5,25.7,21.8,14.5,10.9
"232",232,10,14.8,19.4,24.5,26.9,28.4,26.2,26.6,25.5,21.4,14.1,10.9
"233",233,10.2,15.5,19.8,25.2,27.1,27.9,25.8,26.8,25.8,22.2,14.9,11.4
"234",234,9.7,13.5,17.5,22,24.6,26.5,25.8,26.2,25,22.1,14.7,11
"235",235,8.7,13.3,17,21.4,23.9,25.6,25.2,25.9,25.1,22.3,14.1,11.1
"236",236,9.8,14.6,19.1,24.2,27.1,28.5,26.2,26.8,26,21.6,14.7,10.6
"237",237,9.4,12.9,16.8,21.5,24.4,26.4,25.7,25.8,24.6,22.2,14.6,10.5
"238",238,9.6,14.4,19,23.9,26.8,28.3,26.2,26.9,25.8,21.5,14.1,10.3
"239",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,9.4,12.9,16.8,21.5,24.4,26.4,25.7,25.8,24.6,22.2,14.6,10.5
"241",241,9.3,13.7,17.5,22.1,24.5,26.4,25.7,26.3,25.3,22,14.4,11
"242",242,10,13.5,17.4,21.7,24.5,26.6,25.7,26,24.8,22.1,14.9,11
"243",243,9.7,14.4,18.9,23.7,26.7,27.9,26,26.7,25.8,21.6,14.1,10.4
"244",244,9.7,14.6,19.2,23.9,26.9,28.4,26.4,26.9,25.9,21.6,14.3,10.5
"245",245,9.5,13.8,17.8,22.5,25,26.9,25.8,26.4,25.4,21.9,14.5,11
"246",246,9.4,12.9,16.9,21.6,24.5,26.4,25.7,25.9,24.7,22.2,14.6,10.6
"247",247,9.6,14.2,18.3,21.7,23.6,25.6,25.4,26.1,25.4,22.8,14.7,11.5
"248",248,9.6,14.5,19.1,23.9,26.8,28.3,26.3,26.9,25.8,21.5,14.3,10.4
"249",249,9.7,13.5,17.4,21.9,24.6,26.5,25.8,26.2,25,22.2,14.7,11
"250",250,9.4,13.9,17.8,22.5,24.9,26.7,25.7,26.4,25.4,21.9,14.4,11
"251",251,9.6,13.8,17.8,22.4,24.8,26.5,25.8,26.4,25.3,22,14.7,11.2
"252",252,9.4,13.1,17,22,24.8,26.6,25.8,26.1,24.9,22.1,14.6,10.8
"253",253,9.4,13.2,17.1,22,24.7,26.6,25.9,26.1,24.9,22.1,14.6,10.9
"254",254,9.5,13.8,17.7,22.3,24.7,26.5,25.7,26.3,25.3,22,14.4,11.1
"255",255,9.6,13.7,18.2,22.8,25.7,27.7,25.8,26.5,25.5,21.6,14.2,10.8
"256",256,9.8,13.4,17.3,21.7,24.5,26.6,25.7,26,24.8,22.1,14.8,10.9
"257",257,9.7,13.6,17.8,22.4,25.4,27,26,26.4,25.2,21.9,14.8,11.2
"258",258,9.7,14.4,18.6,23.7,25.9,27.1,25.9,26.6,25.8,21.9,14.4,10.9
"259",259,9.3,13,16.9,21.9,24.8,26.6,25.8,26,24.8,22.2,14.6,10.6
"260",260,9.7,13.4,17.4,22,24.8,26.5,25.8,26.2,25,22.2,14.7,10.9
"261",261,10.3,14.7,18.8,22.5,25.1,26.8,25.8,26.2,25.6,23,15.1,11.7
"262",262,9.3,13.6,17.4,21.6,24.2,26.2,25.6,26.1,25.2,21.9,14.5,11
"263",263,9.5,13.8,18,22.8,25.8,27.4,25.8,26.5,25.4,21.8,14.4,10.8
"264",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",265,9.6,13.8,17.8,22.4,25,26.6,25.8,26.4,25.4,22,14.6,11.2
"266",266,9.4,13.9,17.8,22.4,24.8,26.6,25.7,26.4,25.4,22,14.4,10.9
"267",267,9.2,12.8,16.6,21.4,24.4,26.3,25.6,25.8,24.5,22.3,14.6,10.5
"268",268,9.4,14.1,18.1,21.5,23.6,25.5,25.4,26,25.3,22.7,14.6,11.3
"269",269,9.6,13.4,17.4,22.1,25.2,26.6,25.8,26.1,24.9,22.1,14.7,10.9
"270",270,9.5,14.3,19,23.8,26.6,28.2,26.3,26.9,25.8,21.5,14.1,10.2
"271",271,9.6,13.7,18.5,23.1,26.4,28.1,25.9,26.7,25.7,21.4,13.7,10.2
"272",272,9.7,13.9,17.9,22.5,24.7,26.5,25.9,26.4,25.4,21.9,14.8,11.3
"273",273,9.8,14.6,19.1,24.2,27.1,28.5,26.2,26.8,26,21.6,14.7,10.6
"274",274,9.8,13.8,18,22.6,25.7,27.1,26.1,26.5,25.4,21.6,14.9,11.2
"275",275,9.7,14.6,19,24.1,26.9,28.4,26.1,26.8,26,21.6,14.6,10.5
"276",276,9.7,13.5,17.5,22,24.6,26.5,25.8,26.2,25,22.1,14.7,11
